respondent_id,Q1_age_group,Q2_gender,Q3_city_tier,Q4_occupation,Q5_monthly_income,Q6_act_gym,Q6_act_yoga,Q6_act_running,Q6_act_cycling,Q6_act_swimming,Q6_act_team_sports,Q6_act_outdoor,Q6_act_home_workout,Q6_act_none,Q7_workout_days_per_week,Q8_workout_location,Q9_goal_weight_loss,Q9_goal_muscle_building,Q9_goal_endurance,Q9_goal_flexibility,Q9_goal_mental_wellness,Q9_goal_recreational,Q9_goal_competitive,Q9_goal_general_health,Q10_influencer_affinity,Q11_current_monthly_spend_inr,Q12_shop_brand_app,Q12_shop_myntra_ajio,Q12_shop_amazon_flipkart,Q12_shop_brand_website,Q12_shop_physical_store,Q12_shop_social_commerce,Q12_shop_local_unbranded,Q13_factor_price,Q13_factor_brand_rep,Q13_factor_fabric_quality,Q13_factor_style,Q13_factor_sustainability,Q13_factor_influencer,Q13_factor_peer_rec,Q13_factor_loyalty_rewards,Q13_factor_size_avail,Q14_purchase_frequency,Q15_brand_nike,Q15_brand_adidas,Q15_brand_puma,Q15_brand_decathlon,Q15_brand_hrx_reebok,Q15_brand_indian_d2c,Q15_brand_unbranded,Q15_brand_none,Q16_feat_personalised_rec,Q16_feat_browse_purchase,Q16_feat_loyalty_rewards,Q16_feat_sustainability_info,Q16_feat_outfit_builder,Q16_feat_size_virtual_tryon,Q16_feat_order_tracking,Q16_feat_community_features,Q16_feat_flash_sales,Q16_feat_brand_collab,Q17_sustainability_importance,Q18_community_challenge_likelihood,Q19_flash_sale_likelihood,Q20_virtual_tryon_importance,Q21_prod_performance_activewear,Q21_prod_casual_athleisure,Q21_prod_sports_footwear,Q21_prod_accessories,Q21_prod_yoga_wellness,Q21_prod_swimwear,Q21_prod_outdoor_gear,Q22_brand_app_usage,Q24_wtp_monthly_inr,Q25_app_download_intent,persona_label,flag_q6_none_corrected,flag_q9_no_goals,flag_q11_luxury_outlier,Q11_winsorized,Q11_log,flag_q24_skeptic_outlier,Q24_winsorized,Q24_log,flag_q25_label_corrected,data_quality_flag_count,Q1_age_group_enc,Q5_monthly_income_enc,Q7_workout_days_enc,Q14_purchase_frequency_enc,Q25_intent_enc
47,23-27,Male,Metro,Salaried_Private,40k-60k,1,0,0,0,0,0,0,0,0,1-2_days,Commercial_gym,1,0,1,1,0,1,0,0,Yes_influences_purchases,3186,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,0,Monthly_or_more,0,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0,3,4,3,5,1,0,1,1,1,0,0,Prefers_3rd_party,4683,No,Casual_Gym_Goer,0,0,0,3186.0,8.066835314417336,0,4683.0,8.451907724717607,0,0,2,3,1,,0
48,23-27,Male,Metro,Business_Owner,40k-60k,1,0,1,1,1,1,0,1,0,3-4_days,Commercial_gym,0,1,0,0,0,0,0,1,Yes_occasional,2347,0,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,Every_6_months,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,2,5,5,4,1,1,0,1,0,0,1,Prefers_3rd_party,2390,Yes,Casual_Gym_Goer,0,0,0,2347.0,7.761319180947987,0,2390.0,7.779466967458324,0,0,2,3,2,,2
49,23-27,Male,Metro,Salaried_Private,Above_100k,0,0,1,1,0,1,1,0,0,5-7_days,Commercial_gym,0,0,1,0,1,0,1,1,Yes_influences_purchases,10103,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,Every_2-3_months,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,5,3,2,2,0,1,1,1,1,1,0,No_mobile_shopping,9758,No,Outdoor_Enthusiast,0,0,1,10103.0,9.220686664030326,0,9758.0,9.18594521514146,0,1,2,6,3,2.0,0
50,23-27,Female,Tier_1,Salaried_Private,60k-80k,0,0,0,1,0,0,0,0,0,5-7_days,Commercial_gym,1,1,0,0,0,0,1,0,Yes_influences_purchases,100,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,Every_2-3_months,0,1,0,1,1,0,0,0,0,1,1,1,0,1,1,1,0,0,4,5,2,3,1,0,1,1,0,1,1,Uses_regularly,102,Yes,Serious_Athlete,0,0,0,100.0,4.61512051684126,1,283.85,4.634728988229636,0,1,2,4,3,2.0,2
51,33-35,Female,Tier_1,Salaried_Private,Below_20k,1,0,1,0,0,0,0,1,0,3-4_days,Commercial_gym,1,1,1,1,0,0,0,1,Yes_influences_purchases,1935,1,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,Yearly,0,1,1,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,5,3,3,2,0,1,1,0,1,0,0,Uses_regularly,101,Yes,Casual_Gym_Goer,0,0,0,1935.0,7.568379267836522,1,283.85,4.624972813284271,0,1,4,1,2,1.0,2
52,18-22,Female,Tier_1,Salaried_Public,Below_20k,1,0,0,0,1,1,0,1,0,3-4_days,Commercial_gym,0,1,0,0,1,1,1,0,No,1525,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,1,Every_2-3_months,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,4,5,5,3,0,1,1,0,0,0,1,Installed_rarely,2144,Yes,Serious_Athlete,0,0,0,1525.0,7.330405211844402,0,2144.0,7.6708948313621175,0,0,1,1,2,2.0,2
53,28-32,Male,Tier_2,Business_Owner,60k-80k,1,0,0,1,1,0,1,0,0,3-4_days,Outdoors,0,1,1,0,0,1,0,1,No,4580,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,Every_2-3_months,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,5,4,3,2,0,0,1,1,1,0,1,Installed_rarely,4487,Yes,Outdoor_Enthusiast,0,0,0,4580.0,8.429672593886743,0,4487.0,8.409162447202533,0,0,3,4,2,2.0,2
54,28-32,Female,Metro,Salaried_Private,40k-60k,0,1,1,1,0,0,0,0,0,0_days,Outdoors,0,0,0,0,0,0,0,0,Yes_influences_purchases,4243,0,1,0,1,0,1,1,1,1,1,0,0,1,0,1,1,Every_2-3_months,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,2,5,4,3,1,1,1,1,0,1,1,Installed_rarely,6539,Yes,Fashion_First,0,1,0,4243.0,8.353261499733874,0,6539.0,8.785692444451245,0,1,3,3,0,2.0,2
55,23-27,Female,Metro,Business_Owner,80k-100k,0,0,0,0,0,1,1,0,0,3-4_days,Outdoors,0,1,1,0,0,1,0,0,No,2291,0,1,1,0,1,0,0,0,1,1,1,1,0,1,1,0,Monthly_or_more,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,0,1,4,5,4,3,1,0,1,1,1,0,1,Installed_rarely,3123,No,Outdoor_Enthusiast,0,0,0,2291.0,7.73718007783463,0,3123.0,8.046869510959576,0,0,2,5,2,,0
56,28-32,Female,Metro,Salaried_Private,20k-40k,0,0,1,0,1,1,1,0,0,5-7_days,Commercial_gym,0,0,1,1,1,1,1,0,Yes_influences_purchases,3227,1,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,Every_6_months,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,1,5,4,3,2,1,0,1,1,1,1,1,Uses_regularly,5903,Yes,Outdoor_Enthusiast,0,0,0,3227.0,8.07961802938984,0,5903.0,8.683385366280309,0,0,3,2,3,,2
57,33-35,Male,Metro,Salaried_Private,Below_20k,1,0,0,1,0,1,0,0,0,3-4_days,Commercial_gym,1,1,0,0,1,1,0,1,No,1471,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,Monthly_or_more,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,3,5,2,4,0,0,1,1,0,1,0,Installed_rarely,1745,Maybe,Casual_Gym_Goer,0,0,0,1471.0,7.294377299288821,0,1745.0,7.465082736399547,0,0,4,1,2,,1
58,23-27,Non_binary,Tier_1,Salaried_Private,40k-60k,0,0,0,1,0,0,0,1,0,3-4_days,Home,1,1,0,1,0,1,0,0,No,4887,0,1,1,1,0,0,1,1,0,0,1,1,1,0,0,1,Yearly,0,1,0,1,0,0,0,0,1,1,0,0,1,1,1,0,1,1,2,3,4,5,0,1,1,1,1,1,1,Prefers_3rd_party,5900,Yes,Fashion_First,0,0,0,4887.0,8.494538500851432,0,5900.0,8.682877107057168,0,0,2,3,2,1.0,2
59,18-22,Male,Tier_2,Salaried_Public,60k-80k,1,0,0,0,0,1,0,0,0,5-7_days,Outdoors,1,0,1,0,0,1,1,1,No,5225,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,Every_2-3_months,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,3,5,2,5,1,0,1,1,0,1,0,Prefers_3rd_party,6761,Maybe,Serious_Athlete,0,0,0,5225.0,8.561401446080557,0,6761.0,8.819073983267831,0,0,1,4,3,2.0,1
60,18-22,Female,Tier_2,Freelancer,Above_100k,1,0,0,0,1,1,1,1,0,3-4_days,Commercial_gym,1,1,1,0,0,1,1,1,Yes_occasional,9049,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,1,Monthly_or_more,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,3,2,4,4,1,1,1,1,0,0,0,Installed_rarely,268,Yes,Serious_Athlete,0,0,1,9049.0,9.110520036693972,1,283.85,5.594711379601839,0,2,1,6,2,,2
61,33-35,Non_binary,Tier_1,Salaried_Private,80k-100k,1,0,0,1,0,0,0,1,0,1-2_days,Commercial_gym,0,0,0,0,1,0,0,1,Yes_influences_purchases,3724,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,Every_2-3_months,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,3,3,3,5,1,1,1,1,0,0,0,Prefers_3rd_party,5148,Yes,Fashion_First,0,0,0,3724.0,8.22282213081366,0,5148.0,8.546557800046141,0,0,4,5,1,2.0,2
62,18-22,Female,Metro,Student,40k-60k,0,0,1,0,0,1,0,0,0,3-4_days,Home,0,1,0,1,1,0,0,0,Yes_influences_purchases,2110,1,1,1,0,1,1,0,0,1,1,1,0,1,0,1,1,Every_2-3_months,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,2,3,5,3,0,1,1,1,0,0,0,Uses_regularly,3595,Yes,Fashion_First,0,0,0,2110.0,7.65491704784832,0,3595.0,8.18757739559151,0,0,1,3,2,2.0,2
63,23-27,Male,Metro,Salaried_Private,60k-80k,0,0,1,0,1,0,0,0,0,1-2_days,Dont_workout,0,0,1,1,0,0,0,0,Yes_influences_purchases,3958,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Every_2-3_months,0,1,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,1,3,4,4,1,1,1,1,1,0,0,Uses_regularly,7271,Yes,Fashion_First,0,0,0,3958.0,8.28374674710613,0,7271.0,8.891786635857315,0,0,2,4,1,2.0,2
64,18-22,Male,Tier_1,Freelancer,Below_20k,0,1,1,1,1,1,1,0,0,3-4_days,Online_virtual,0,0,0,0,1,1,0,0,Yes_influences_purchases,1586,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,Monthly_or_more,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,3,4,3,4,1,0,1,1,1,1,1,No_mobile_shopping,1988,Maybe,Outdoor_Enthusiast,0,0,0,1586.0,7.369600720526409,0,1988.0,7.5953872788539725,1,1,1,1,2,,1
65,23-27,Male,Metro,Business_Owner,40k-60k,1,1,0,0,0,0,0,0,0,1-2_days,Outdoors,1,0,1,0,0,1,0,0,Yes_influences_purchases,3740,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,Every_2-3_months,0,1,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,1,3,4,4,0,1,1,1,1,1,1,Uses_regularly,4345,Yes,Fashion_First,0,0,0,3740.0,8.227108234348146,0,4345.0,8.377011160816375,0,0,2,3,1,2.0,2
66,33-35,Female,Tier_2,Student,80k-100k,0,0,0,0,1,1,0,1,0,1-2_days,Home,1,1,1,0,1,1,0,1,Yes_occasional,3181,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,1,Every_2-3_months,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,4,3,4,5,0,1,1,1,0,1,0,Uses_regularly,5374,Yes,Fashion_First,0,0,0,3181.0,8.065265208897733,0,5374.0,8.589513852995864,0,0,4,5,1,2.0,2
67,23-27,Male,Metro,Student,40k-60k,1,1,0,0,0,0,0,1,0,0_days,Commercial_gym,1,1,1,0,1,0,0,0,Yes_influences_purchases,2785,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,Every_6_months,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,3,3,2,1,0,1,1,0,1,0,Uses_regularly,4448,Yes,Fashion_First,0,0,0,2785.0,7.932362154339751,0,4448.0,8.400434630806041,0,0,2,3,0,,2
68,33-35,Female,Metro,Salaried_Private,Above_100k,0,0,0,0,0,0,1,1,0,3-4_days,Commercial_gym,0,1,0,0,0,0,0,0,Yes_occasional,6190,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,Monthly_or_more,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,5,3,5,2,0,0,1,1,0,0,0,Uses_regularly,7142,Yes,Casual_Gym_Goer,0,0,0,6190.0,8.730851903519232,0,7142.0,8.873888135154973,0,0,4,6,2,,2
69,23-27,Female,Metro,Student,40k-60k,1,0,1,1,0,1,0,1,0,5-7_days,Commercial_gym,1,0,1,1,0,1,1,1,No,607,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,Rarely,0,1,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,3,2,4,3,1,1,1,1,1,1,0,Uses_regularly,635,Yes,Serious_Athlete,0,0,0,607.0,6.410174881966167,0,635.0,6.455198563340122,0,0,2,3,3,,2
70,23-27,Male,Metro,Other,20k-40k,1,1,1,0,0,0,0,1,0,3-4_days,Home,0,1,0,1,1,1,0,1,Yes_occasional,2427,0,1,0,1,0,1,0,1,0,1,1,1,1,0,0,1,Every_2-3_months,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,1,4,2,2,4,1,0,1,1,1,0,0,Uses_regularly,4568,Maybe,Casual_Gym_Goer,0,0,0,2427.0,7.794823152179389,0,4568.0,8.427049641563272,0,0,2,2,2,2.0,1
71,28-32,Male,Tier_2,Salaried_Private,40k-60k,1,1,1,0,1,0,0,0,0,5-7_days,Commercial_gym,0,0,0,0,1,0,0,0,No,2046,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,Every_6_months,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,0,0,4,1,5,1,0,0,0,1,1,1,0,Uses_regularly,3581,Yes,Casual_Gym_Goer,0,0,0,2046.0,7.624130585661289,0,3581.0,8.183676582620658,0,0,3,3,3,,2
72,23-27,Female,Metro,Salaried_Private,80k-100k,1,0,0,0,1,0,0,1,0,5-7_days,Sports_club,1,0,0,0,0,0,0,0,No,4115,1,0,1,1,1,0,0,0,1,1,1,0,0,1,0,1,Monthly_or_more,0,1,0,1,0,0,1,0,0,1,1,1,1,1,0,1,0,0,5,3,3,5,1,1,1,0,0,0,0,Installed_rarely,6516,Yes,Casual_Gym_Goer,0,0,0,4115.0,8.32263709695394,0,6516.0,8.78216942633238,0,0,2,5,3,,2
73,18-22,Male,Metro,Student,Below_20k,1,0,1,1,0,0,0,0,0,3-4_days,Outdoors,1,0,0,0,1,0,0,0,Yes_influences_purchases,727,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,Every_6_months,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,3,4,5,3,0,0,1,1,1,0,0,Installed_rarely,1063,Yes,Budget_Student,0,0,0,727.0,6.590301048196686,0,1063.0,6.96979066990159,0,0,1,1,2,,2
74,28-32,Male,Metro,Salaried_Private,60k-80k,1,0,1,0,1,1,0,1,0,3-4_days,Online_virtual,0,0,1,1,0,1,1,0,No,1956,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,Monthly_or_more,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,3,4,3,3,1,0,0,0,1,0,0,Uses_regularly,3492,No,Casual_Gym_Goer,0,0,0,1956.0,7.579167967396076,0,3492.0,8.158516244806831,0,0,3,4,2,,0
75,23-27,Male,Tier_2,Other,20k-40k,1,0,1,1,0,1,1,1,0,5-7_days,Sports_club,1,1,1,0,0,0,0,0,No,1917,1,0,1,1,0,1,0,1,1,0,1,1,0,1,1,1,Every_2-3_months,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,4,3,3,1,1,1,0,0,1,0,Installed_rarely,1817,Yes,Serious_Athlete,0,0,0,1917.0,7.559038255443384,0,1817.0,7.505492274737424,0,0,2,2,3,2.0,2
76,23-27,Male,Tier_1,Salaried_Private,60k-80k,0,0,0,0,0,1,0,0,0,0_days,Commercial_gym,1,1,0,0,1,0,0,0,Yes_influences_purchases,361,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,Every_2-3_months,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,1,0,1,3,5,3,3,1,0,0,1,0,0,0,Prefers_3rd_party,515,No,Casual_Gym_Goer,0,0,0,361.0,5.8916442118257715,0,515.0,6.246106765481563,0,0,2,4,0,2.0,0
77,33-35,Female,Tier_1,Student,40k-60k,1,1,1,0,0,0,0,1,0,5-7_days,Home,1,0,1,0,1,0,0,1,Yes_occasional,2203,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,Every_6_months,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,2,2,2,4,1,0,1,0,0,0,0,Installed_rarely,2451,Yes,Casual_Gym_Goer,0,0,0,2203.0,7.698029170272805,0,2451.0,7.804659297056102,0,0,4,3,3,,2
78,18-22,Female,Metro,Student,20k-40k,0,1,0,0,1,1,0,1,0,3-4_days,Online_virtual,1,0,0,1,1,0,0,0,Yes_influences_purchases,3285,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,Every_6_months,1,0,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,1,3,3,3,5,0,1,0,1,0,0,0,Installed_rarely,3842,Yes,Fashion_First,0,0,0,3285.0,8.097426298597213,0,3842.0,8.254008590564844,0,0,1,2,2,,2
79,23-27,Male,Metro,Business_Owner,60k-80k,1,1,1,0,0,0,1,1,0,3-4_days,Commercial_gym,0,0,1,1,0,0,1,1,Yes_influences_purchases,724,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,Every_2-3_months,1,1,1,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,2,4,4,5,1,0,1,1,0,0,0,No_mobile_shopping,639,No,Fashion_First,0,0,0,724.0,6.586171654854675,0,639.0,6.461468176353717,0,0,2,4,2,2.0,0
80,18-22,Male,Tier_3,Other,60k-80k,0,1,1,1,0,0,1,1,0,3-4_days,Commercial_gym,0,0,1,0,0,0,1,1,No,2149,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,Every_6_months,1,0,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,4,3,3,3,1,1,1,1,1,0,0,Prefers_3rd_party,2940,Yes,Outdoor_Enthusiast,0,0,0,2149.0,7.673223121121708,0,2940.0,7.9865049385539955,0,0,1,4,2,,2
81,23-27,Male,Metro,Student,40k-60k,0,1,0,0,0,0,0,1,0,1-2_days,Home,0,0,0,1,0,0,1,0,No,3060,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,Every_2-3_months,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,3,4,5,5,1,1,1,1,0,0,0,Uses_regularly,3451,No,Fashion_First,0,0,0,3060.0,8.026496938945412,0,3451.0,8.146709052203319,0,0,2,3,1,2.0,0
82,23-27,Male,Metro,Salaried_Private,20k-40k,0,0,0,0,0,0,1,0,0,1-2_days,Commercial_gym,0,1,0,0,0,0,0,1,Yes_occasional,1482,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,Every_2-3_months,1,0,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,3,1,4,4,0,1,1,1,0,0,0,Uses_regularly,2251,Yes,Casual_Gym_Goer,0,0,0,1482.0,7.301822342137932,0,2251.0,7.719573989259581,0,0,2,2,1,2.0,2
83,28-32,Female,Tier_1,Student,20k-40k,0,0,1,1,0,1,1,1,0,3-4_days,Outdoors,0,0,1,1,1,1,0,0,Yes_influences_purchases,1692,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,Every_2-3_months,0,0,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,5,4,2,3,0,0,1,0,1,0,0,Installed_rarely,2568,Yes,Outdoor_Enthusiast,0,0,0,1692.0,7.4342573821331355,0,2568.0,7.851271997109883,0,0,3,2,2,2.0,2
84,23-27,Male,Metro,Salaried_Private,Above_100k,1,0,1,1,0,0,0,1,0,5-7_days,Commercial_gym,1,1,1,0,1,0,0,0,Yes_influences_purchases,9522,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,Every_2-3_months,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,3,4,5,2,1,0,1,0,0,0,0,No_mobile_shopping,11728,Yes,Serious_Athlete,0,0,1,9522.0,9.161465204194046,0,11728.0,9.369819686521504,0,1,2,6,3,2.0,2
85,28-32,Male,Metro,Student,60k-80k,1,0,0,0,0,0,0,1,0,3-4_days,Commercial_gym,0,0,1,0,1,0,1,0,Yes_occasional,8631,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,Every_2-3_months,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,2,4,4,4,1,1,1,1,0,0,0,Uses_regularly,10446,No,Serious_Athlete,0,0,0,8631.0,9.06323150693797,0,10446.0,9.254070134837509,0,0,3,4,2,2.0,0
86,23-27,Female,Tier_2,Freelancer,80k-100k,1,0,1,0,0,1,1,1,0,5-7_days,Commercial_gym,1,1,1,0,0,0,1,0,Yes_influences_purchases,6574,1,0,1,0,1,0,1,0,1,1,1,0,0,1,1,0,Monthly_or_more,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,4,4,2,3,1,1,1,1,0,0,0,Uses_regularly,7363,Yes,Serious_Athlete,0,0,0,6574.0,8.791029857045965,0,7363.0,8.904358542352968,0,0,2,5,3,,2
87,23-27,Male,Tier_1,Business_Owner,60k-80k,1,1,0,1,1,1,1,0,0,3-4_days,Sports_club,0,0,1,0,1,0,0,0,No,3930,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,Monthly_or_more,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,1,0,1,3,4,3,1,1,1,0,0,0,1,Prefers_3rd_party,4530,Yes,Outdoor_Enthusiast,0,0,0,3930.0,8.27664912542186,0,4530.0,8.418697944667139,0,0,2,4,2,,2
88,23-27,Female,Metro,Student,60k-80k,1,1,1,0,0,0,0,0,0,1-2_days,Commercial_gym,0,0,0,0,0,0,1,0,Yes_influences_purchases,4781,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,Every_6_months,1,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,2,3,5,5,1,0,0,1,0,0,0,No_mobile_shopping,7539,Yes,Fashion_First,0,0,0,4781.0,8.47261414801827,0,7539.0,8.927977461002001,0,0,2,4,1,,2
89,28-32,Male,Metro,Salaried_Private,20k-40k,1,0,1,1,0,0,1,1,0,3-4_days,Outdoors,0,1,1,0,0,0,0,0,No,693,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,Every_2-3_months,0,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,1,4,5,3,3,1,1,1,1,0,0,0,Uses_regularly,1131,Yes,Serious_Athlete,0,0,0,693.0,6.542471960506805,0,1131.0,7.0317412587631285,0,0,3,2,2,2.0,2
90,23-27,Male,Tier_1,Student,40k-60k,0,1,0,1,0,1,0,1,0,0_days,Dont_workout,1,1,0,0,1,0,0,0,Yes_influences_purchases,3239,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,Monthly_or_more,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,3,4,4,1,1,1,1,1,1,0,No_mobile_shopping,3322,Yes,Fashion_First,0,0,0,3239.0,8.083328608786376,0,3322.0,8.108623268354595,0,0,2,3,0,,2
91,23-27,Male,Metro,Salaried_Private,60k-80k,1,0,0,1,0,0,0,1,0,5-7_days,Commercial_gym,0,1,1,0,0,0,1,0,Yes_occasional,2010,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,Every_2-3_months,1,0,1,1,1,0,0,0,1,0,1,1,0,1,1,1,0,1,4,4,3,2,1,0,0,1,0,0,0,Prefers_3rd_party,1841,Yes,Serious_Athlete,0,0,0,2010.0,7.606387389772652,0,1841.0,7.518607216815252,0,0,2,4,3,2.0,2
92,33-35,Female,Metro,Student,20k-40k,1,0,0,0,0,0,1,0,0,3-4_days,Outdoors,0,0,1,1,1,1,1,1,Yes_influences_purchases,2076,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,Every_6_months,0,0,1,0,0,1,0,0,1,1,0,1,0,1,1,1,0,0,2,4,2,2,1,0,0,0,0,1,0,Installed_rarely,3153,No,Outdoor_Enthusiast,0,0,0,2076.0,7.638679823876112,0,3153.0,8.056426767522984,0,0,4,2,2,,0
93,23-27,Female,Tier_1,Salaried_Private,20k-40k,1,1,0,0,0,0,0,0,0,3-4_days,Commercial_gym,1,0,0,1,0,1,0,1,Yes_occasional,2578,0,1,1,0,0,0,0,1,1,1,0,1,0,1,0,1,Every_2-3_months,1,0,0,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,4,4,3,1,0,0,0,1,0,0,Prefers_3rd_party,3861,Yes,Casual_Gym_Goer,0,0,0,2578.0,7.8551570058813445,0,3861.0,8.258940462988459,0,0,2,2,2,2.0,2
94,23-27,Male,Tier_1,Other,40k-60k,1,1,1,0,0,1,0,1,0,3-4_days,Home,1,1,0,0,0,1,0,0,Yes_influences_purchases,1892,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,Every_2-3_months,0,0,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,0,4,3,2,4,1,0,1,1,0,1,0,Uses_regularly,3546,Yes,Casual_Gym_Goer,0,0,0,1892.0,7.545918151209323,0,3546.0,8.173857454773621,0,0,2,3,2,2.0,2
95,33-35,Male,Tier_3,Student,80k-100k,0,0,1,0,0,0,0,0,0,0_days,Outdoors,0,0,1,0,0,0,0,1,Yes_occasional,5767,0,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,Monthly_or_more,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,1,0,0,4,3,5,4,0,0,1,1,0,1,0,Installed_rarely,8096,No,Casual_Gym_Goer,0,0,0,5767.0,8.660080678964786,0,8096.0,8.999248901686114,0,0,4,5,0,,0
96,23-27,Male,Metro,Freelancer,60k-80k,1,1,1,0,0,0,0,0,0,1-2_days,Commercial_gym,0,0,0,0,1,1,0,1,No,1317,0,1,0,1,0,0,1,1,1,0,0,0,1,0,1,0,Yearly,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,2,4,4,3,1,1,1,1,1,0,0,Installed_rarely,1370,Maybe,Fashion_First,0,0,0,1317.0,7.183870715062453,0,1370.0,7.223295679562314,0,0,2,4,1,1.0,1
